@relation webobjects

@attribute fqCaller string
@attribute fqCalls string

@data
'er.ajax.AjaxFunctionButton.appendAttributesToResponse','com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxFunctionButton.processAssociations','com.webobjects.appserver._private.WOConstantValueAssociation.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxFunctionLink.AjaxFunctionLink','com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver._private.WODynamicElementCreationException.<init>'
'er.ajax.AjaxFunctionLink.isDisabled','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.booleanValueInComponent'
'er.ajax.AjaxFunctionLink._appendAttributesToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxFunctionLink.processAssociations','com.webobjects.appserver._private.WOConstantValueAssociation.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.columnOrderUpdated','com.webobjects.foundation.NSMutableArray.objectAtIndex com.webobjects.foundation.NSMutableArray.removeObjectAtIndex com.webobjects.foundation.NSMutableArray.insertObjectAtIndex'
'er.ajax.AjaxGrid.sortOrderUpdated','com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableArray.count com.webobjects.foundation.NSMutableArray.insertObjectAtIndex com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.removeObjectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.removeSorting','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.hasMandatorySort','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.manadatorySortDictionary','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.mutableClone com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.manadatorySortKeyPath','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.dragHeaderOnly','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.configurationData','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.removeObjectForKey'
'er.ajax.AjaxGrid.canReorder','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.canResort','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.tableID','com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.rowIdentifier','com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.columns','com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.sortOrders','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableArray.count com.webobjects.foundation.NSMutableArray.objectAtIndex com.webobjects.foundation.NSKeyValueCoding.valueForKey com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxGrid.batchSize','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.rowClass','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.rowStyle','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.rowID','com.webobjects.foundation.NSKeyValueCodingAdditions.valueForKeyPath'
'er.ajax.AjaxGrid.columnsByKeypath','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSKeyValueCoding.valueForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.sortOrdersByKeypath','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSKeyValueCoding.valueForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxGrid.formattersByKeypath','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSForwardException._runtimeExceptionForThrowable'
'er.ajax.AjaxGrid.updateDisplayGroupSort','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSDictionary.objectForKey com.webobjects.foundation.NSDictionary.objectForKey com.webobjects.foundation.NSMutableArray.addObject com.webobjects.appserver.WODisplayGroup.sortOrderings com.webobjects.foundation.NSMutableArray.equals com.webobjects.appserver.WODisplayGroup.setSortOrderings com.webobjects.appserver.WODisplayGroup.updateDisplayedObjects'
'er.ajax.AjaxGrid.updateBatchSize','com.webobjects.appserver.WODisplayGroup.numberOfObjectsPerBatch com.webobjects.appserver.WODisplayGroup.setNumberOfObjectsPerBatch'
'er.ajax.AjaxGrid.currentColumnID','com.webobjects.foundation.NSDictionary.objectForKey'
'er.ajax.AjaxGrid.isCurrentColumnSorted','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.currentColumnSortOrder','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGrid.isCurrentColumnSortedAscending','com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.currentColumnSortIndex','com.webobjects.foundation.NSMutableArray.indexOf'
'er.ajax.AjaxGrid.columnValue','com.webobjects.foundation.NSKeyValueCodingAdditions.valueForKeyPath'
'er.ajax.AjaxGrid.setColumnValue','com.webobjects.foundation.NSForwardException.<init> com.webobjects.foundation.NSKeyValueCodingAdditions.takeValueForKey'
'er.ajax.AjaxGrid.columnFormatter','com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.currentKeyPath','com.webobjects.foundation.NSDictionary.valueForKey'
'er.ajax.AjaxGrid.currentSortPath','com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey'
'er.ajax.AjaxGrid.columnComponentName','com.webobjects.foundation.NSDictionary.valueForKey'
'er.ajax.AjaxGrid.showRowSelector','com.webobjects.foundation.NSMutableDictionary.valueForKey com.webobjects.foundation.NSMutableDictionary.valueForKey'
'er.ajax.AjaxGrid.selectedObjects','com.webobjects.foundation.NSMutableArray.<init>'
'er.ajax.AjaxGrid.toggleRowSelection','com.webobjects.foundation.NSMutableArray.removeObject com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxGrid.isRowSelected','com.webobjects.foundation.NSMutableArray.containsObject'
'er.ajax.AjaxGrid.checkHashCodes','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGridNavBar.nextBatch','com.webobjects.appserver.WODisplayGroup.displayNextBatch com.webobjects.appserver.WODisplayGroup.setSelectedObject'
'er.ajax.AjaxGridNavBar.previousBatch','com.webobjects.appserver.WODisplayGroup.displayPreviousBatch com.webobjects.appserver.WODisplayGroup.setSelectedObject'
'er.ajax.AjaxGridNavBar.setCurrentBatchIndex','com.webobjects.appserver.WODisplayGroup.setCurrentBatchIndex com.webobjects.appserver.WODisplayGroup.setCurrentBatchIndex'
'er.ajax.AjaxGridNavBar.currentBatchIndex','com.webobjects.appserver.WODisplayGroup.currentBatchIndex'
'er.ajax.AjaxGridNavBar.batchSizeUpdated','com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.appserver.WODisplayGroup.setNumberOfObjectsPerBatch'
'er.ajax.AjaxGridNavBar.currentBatchSize','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGridNavBar.gridContainerID','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxGridNavBar.tableID','com.webobjects.foundation.NSMutableDictionary.objectForKey'
