@relation wicket

@attribute fqCaller string
@attribute fqCalls string

@data
'org.geoserver.security.web.data.AbstractDataAccessRulePage.EmptyRolesValidator.validate','org.apache.wicket.markup.html.form.Form<?>.findSubmittingButton org.apache.wicket.markup.html.form.Form<?>.get org.apache.wicket.markup.html.form.Form<?>.error'
'org.geoserver.security.web.data.AbstractDataAccessRulePage.updateModels','org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.updateModel org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.updateModel org.apache.wicket.markup.html.form.DropDownChoice<org.geoserver.security.AccessMode>.updateModel'
'org.fluttercode.datavalve.samples.wicketdemo.dataprovider.AbstractDataProviderPage.AbstractDataProviderPage','org.apache.wicket.model.Model<java.lang.String>.<init> org.apache.wicket.extensions.markup.html.repeater.data.table.PropertyColumn<java.lang.String>.<init> org.apache.wicket.model.Model<java.lang.String>.<init> org.apache.wicket.extensions.markup.html.repeater.data.table.PropertyColumn<java.lang.String>.<init> org.apache.wicket.model.Model<java.lang.String>.<init> org.apache.wicket.extensions.markup.html.repeater.data.table.PropertyColumn<java.lang.String>.<init> org.apache.wicket.extensions.markup.html.repeater.data.table.DefaultDataTable.<init>'
'org.opengeo.data.importer.web.AbstractDbPanel.AbstractDbPanel','org.apache.wicket.markup.html.form.Form.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.WebMarkupContainer.setOutputMarkupId org.apache.wicket.markup.repeater.RepeatingView.<init> org.apache.wicket.markup.repeater.RepeatingView.add org.apache.wicket.markup.html.WebMarkupContainer.add org.apache.wicket.markup.html.form.Form.add'
'org.opengeo.data.importer.web.AbstractDbPanel.connectionTypeChoice','org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.Model.<init> org.apache.wicket.markup.html.form.IChoiceRenderer.<init> org.apache.wicket.markup.html.form.DropDownChoice.<init> org.apache.wicket.ajax.form.AjaxFormComponentUpdatingBehavior.<init> org.apache.wicket.markup.html.form.DropDownChoice.add'
'org.opengeo.data.importer.web.AbstractDbPanel.onUpdate','org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.opengeo.data.importer.web.AbstractDbPanel.updatePanelVisibility','org.apache.wicket.Component.setVisible'
'org.wicketstuff.dojo11.AbstractDefaultDojoBehavior.renderHead','org.apache.wicket.Application.get org.apache.wicket.markup.html.IHeaderResponse.renderJavascriptReference'
'org.wicketstuff.dojo11.AbstractDefaultDojoBehavior.renderConfig','org.apache.wicket.util.collections.MiniMap.<init> org.apache.wicket.Application.get org.apache.wicket.util.collections.MiniMap.put org.apache.wicket.util.collections.MiniMap.put org.apache.wicket.Application.get org.apache.wicket.util.collections.MiniMap.put org.apache.wicket.markup.html.IHeaderResponse.renderJavascript'
'org.wicketstuff.dojo11.AbstractDefaultDojoBehavior.registerDojoModulePathes','org.apache.wicket.markup.html.IHeaderResponse.renderJavascript'
