@relation neo4j

@attribute fqCaller string
@attribute fqCalls string

@data
'org.structr.core.entity.AbstractRelationship.getInternalId','org.neo4j.graphdb.Relationship.getId'
'org.structr.core.entity.AbstractRelationship.getProperties','org.neo4j.graphdb.Relationship.getPropertyKeys org.neo4j.graphdb.Relationship.getProperty'
'org.structr.core.entity.AbstractRelationship.getProperty','org.neo4j.graphdb.Relationship.hasProperty org.neo4j.graphdb.Relationship.getProperty'
'org.structr.core.entity.AbstractRelationship.getEndNode','org.neo4j.graphdb.Relationship.getEndNode'
'org.structr.core.entity.AbstractRelationship.getStartNode','org.neo4j.graphdb.Relationship.getStartNode'
'org.structr.core.entity.AbstractRelationship.getOtherNode','org.neo4j.graphdb.Relationship.getOtherNode'
'org.structr.core.entity.AbstractRelationship.getRelType','org.neo4j.graphdb.Relationship.getType'
'org.structr.core.entity.AbstractRelationship.getPermissions','org.neo4j.graphdb.Relationship.hasProperty org.neo4j.graphdb.Relationship.getProperty'
'org.structr.core.entity.AbstractRelationship.getType','org.neo4j.graphdb.RelationshipType.name'
'org.structr.core.entity.AbstractRelationship.isType','org.neo4j.graphdb.Relationship.getType'
'org.structr.core.entity.AbstractRelationship.isAllowed','org.neo4j.graphdb.Relationship.hasProperty org.neo4j.graphdb.Relationship.getProperty'
'org.structr.core.entity.AbstractRelationship.setProperty','org.neo4j.graphdb.Relationship.hasProperty'
'org.structr.core.entity.AbstractRelationship.execute','org.neo4j.graphdb.Relationship.removeProperty org.neo4j.graphdb.Relationship.setProperty org.neo4j.graphdb.Relationship.setProperty org.neo4j.graphdb.Relationship.getType org.neo4j.graphdb.Relationship.getType'
'org.structr.core.entity.AbstractRelationship.setAllowed','org.neo4j.graphdb.Relationship.setProperty'
'org.animotron.graph.index.AbstractRelationshipIndex.getHits','org.neo4j.graphdb.index.RelationshipIndex.get'
'org.animotron.graph.index.AbstractRelationshipIndex.query','org.neo4j.graphdb.index.RelationshipIndex.query'
'org.animotron.statement.AbstractStatement.createResultInMemory','org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getId'
'org.animotron.statement.AbstractStatement.reference','org.neo4j.graphdb.Relationship.getEndNode'
'org.animotron.statement.AbstractStatement.build','org.neo4j.graphdb.Node.createRelationshipTo'
'common.AbstractTestBase.beforeSuite','org.neo4j.test.ImpermanentGraphDatabase.<init>'
'common.AbstractTestBase.afterSuite','org.neo4j.graphdb.GraphDatabaseService.shutdown'
